"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WDF2","WSF2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-07","12.97","0.00","79","85","75","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-08","12.30","0.00","79","85","76","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-09","8.28","0.43","77","81","72","  170","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-10","7.83","0.00","76","85","71","  260","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-11","6.04","0.00","76","85","69","  140","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-12","9.84","0.00","78","86","69","  140","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-13","12.30","0.00","80","84","76","  120","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-14","12.75","0.00","81","87","78","  140","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-15","7.61","0.00","81","88","73","  290","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-16","8.95","0.00","78","83","70","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-17","9.17","0.00","76","82","70","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-18","14.09","0.02","79","86","75","  120","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-19","13.87","1.00","81","90","72","  200","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-20","8.28","0.00","75","83","67","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-21","4.92","0.00","71","81","60","  120","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-22","7.83","0.00","74","80","69","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-23","7.61","0.00","75","83","68","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-24","4.47","0.00","75","82","67","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-25","8.72","0.00","77","86","70","  120","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-26","9.62","0.00","80","90","74","  260","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-27","7.83","0.00","77","85","68","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-28","7.16","0.00","78","86","71","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-29","9.84","0.00","80","86","75","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-04-30","13.87","0.12","80","86","73","   90","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-01","14.99","0.13","79","85","73","   90","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-02","8.05","0.14","78","84","73","  140","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-03","8.50","0.14","81","88","75","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-04","9.17","0.00","82","88","77","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-05","9.62","1.31","83","91","72","   90","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-06","4.47","0.87","79","90","72","  260","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-07","4.03","1.01","79","87","73","  130","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-08","8.72","0.00","82","88","76","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-09","8.72","0.17","83","89","77","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-10","8.50","0.02","82","88","75","  110","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-11","9.40","0.00","83","88","79","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-12","6.93","0.59","82","90","72","  250","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-13","8.05","0.20","83","94","76","  230","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-14","6.93","0.00","83","95","76","  140","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-15","4.92","0.00","82","87","77","  190","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-16","9.40","0.01","80","85","76","   90","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-17","8.50","0.00","80","87","75","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-18","9.62","0.00","80","88","73","   90","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-19","9.84","0.00","83","89","77","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-20","5.82","0.01","81","87","76","   50","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-21","9.62","0.00","83","90","77","   70","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-22","9.84","0.01","82","89","76","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-23","14.54","0.00","83","89","79","   60","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-24","12.97","0.00","81","86","78","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-25","12.53","0.00","81","87","77","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-26","13.42","0.00","82","88","78","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-27","11.18","0.00","83","88","79","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-28","9.62","0.00","81","88","75","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-29","11.41","0.00","82","88","77","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-30","10.51","0.00","83","89","78","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-05-31","10.51","0.00","84","90","80","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-01","5.82","0.00","85","93","79","  120","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-02","6.49","0.00","85","92","79","  170","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-03","7.16","0.00","86","96","81","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-04","5.82","0.07","85","92","80","   20","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-05","7.83","0.00","85","92","80","  120","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-06","7.16","0.80","84","91","80","  120","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-07","6.49","1.55","85","95","74","  140","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-08","5.37","2.33","82","92","75","  230","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-09","3.80","0.57","81","88","77","  210","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-10","3.80","0.34","81","90","75","  170","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-11","4.25","0.01","84","91","78","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-12","4.03","0.03","83","92","78","  300","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-13","4.25","0.01","83","90","79","  210","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-14","4.03","0.69","81","94","74","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-15","3.80","0.15","81","89","78","  160","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-16","6.49","2.43","78","83","72","  150","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-17","7.38","0.61","79","86","75","  100","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-18","4.70","0.72","81","91","75","  130","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-19","6.71","0.00","82","91","75","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-20","6.93","0.00","86","92","81","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-21","5.14","0.00","87","95","80","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-22","5.14","0.00","87","94","81","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-23","3.80","0.00","87","95","81","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-24","4.92","0.01","87","98","81","  110","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-25","4.47","0.00","87","97","81","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-26","3.13","0.00","87","95","78","  320","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-27","8.05","0.00","85","92","79","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-28","8.28","1.33","84","92","75","  130","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-29","7.61","0.78","81","85","74","  190","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-06-30","4.03","0.00","83","89","79","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-01","3.80","0.72","85","96","78","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-02","5.14","0.00","87","98","81","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-03","3.58","1.47","86","93","77","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-04","6.93","0.00","86","93","80","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-05","9.40","0.00","87","92","83","  120","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-06","4.70","0.69","83","87","75","  100","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-07","2.91","0.08","83","91","78","  270","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-08","2.24","1.89","81","90","73","  250","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-09","5.59","0.00","82","91","76","  230","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-10","7.16","0.00","85","93","78","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-11","7.16","0.28","84","91","77","  140","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-12","8.50","0.41","83","89","73","  230","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-13","10.07","0.00","86","92","82","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-14","10.96","0.00","87","93","84","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-15","9.84","0.01","87","93","81","   90","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-16","8.50","0.00","86","92","82","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-17","8.72","0.00","87","92","81","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-18","8.28","0.00","87","92","83","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-19","7.61","0.27","86","92","79","   70","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-20","8.50","0.09","85","89","78","  140","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-21","6.26","0.00","85","92","78","  120","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-22","5.82","0.00","84","93","78","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-23","6.26","0.28","82","93","74","  340","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-24","8.50","0.00","84","93","76","  240","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-25","4.03","1.59","83","91","75","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-26","3.13","1.70","82","90","75","  260","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-27","3.13","0.00","83","92","76","  110","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-28","2.68","0.00","85","94","80","  270","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-29","4.70","1.03","85","93","74","  110","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-30","6.26","0.00","84","93","75","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-07-31","6.71","0.03","86","92","79","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-01","7.16","0.15","82","85","77","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-02","5.14","0.47","82","90","76","  260","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-03","5.14","2.53","82","89","77","  220","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-04","2.91","0.24","82","93","78","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-05","2.46","0.03","82","91","78","  220","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-06","3.80","0.88","82","91","77","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-07","2.91","1.11","83","91","78","  150","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-08","2.01","3.10","83","93","75","  160","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-09","2.24","0.99","83","95","77","  270","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-10","3.58","0.00","84","94","79","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-11","4.25","0.29","84","93","78","  250","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-12","3.58","0.03","83","91","78","  140","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-13","3.80","2.39","84","92","75","  200","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-14","2.91","0.28","81","91","77","  310","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-15","4.47","0.34","84","92","76","  200","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-16","5.82","0.14","83","93","76","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-17","4.70","0.00","85","93","78","  140","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-18","6.93","0.00","87","93","80","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-19","9.17","0.51","85","92","77","   90","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-20","9.84","0.03","83","89","80","  120","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-21","7.61","0.01","85","91","79","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-22","5.82","0.56","84","90","77","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-23","4.25","0.07","84","88","81","   60","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-24","4.70","0.17","83","88","79","  200","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-25","4.47","0.25","84","90","80","  250","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-26","2.24","0.00","83","92","79","   40","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-27","4.70","0.00","85","95","79","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-28","2.68","0.00","86","96","78","  280","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-29","4.47","0.06","84","91","79","   90","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-30","9.84","0.73","83","90","76","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-08-31","10.51","0.38","85","91","77","   50","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-01","6.04","0.46","84","93","79","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-02","12.08","0.68","83","90","79","  290","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-03","12.75","0.00","84","92","80","  270","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-04","10.96","0.00","86","94","80","  230","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-05","7.83","0.00","87","93","82","  230","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-06","6.93","0.00","87","96","80","  260","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-07","6.71","0.00","87","94","80","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-08","7.16","0.00","86","92","80","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-09","10.51","0.01","87","93","83","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-10","11.86","0.00","87","92","82","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-11","11.86","0.00","86","92","83","   60","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-12","8.72","0.60","84","91","78","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-13","10.51","0.30","83","90","79","   70","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-14","4.70","0.27","83","91","80","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-15","5.82","0.00","84","94","79","  270","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-16","6.04","0.07","86","95","80","  300","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-17","5.82","0.00","86","93","80","  310","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-18","8.72","0.00","85","91","80","   50","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-19","11.63","0.11","83","88","78","   80","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-20","15.43","0.12","82","88","79","   70","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-21","14.32","0.62","82","87","75","  100","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-22","14.76","0.00","83","89","80","   80","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-23","9.17","0.00","83","89","79","   50","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-24","5.82","0.00","81","88","76","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-25","6.71","0.00","81","89","73","   70","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-26","7.61","0.00","82","89","75","   70","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-27","10.51","0.00","83","90","78","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-28","10.07","0.00","85","91","80","   70","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-29","11.41","0.00","84","90","81","   50","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-09-30","13.87","0.01","84","89","80","   50","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-01","13.42","0.02","83","89","78","   80","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-02","11.63","0.45","82","88","78","   80","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-03","10.07","0.03","82","88","77","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-04","6.93","0.00","83","89","76","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-05","10.07","0.00","84","90","80","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-06","9.40","0.12","83","89","77","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-07","5.37","0.69","80","84","77","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-08","6.71","0.45","79","87","77","  210","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-09","4.92","0.08","81","91","76","  160","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-10","4.47","0.07","80","91","77","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-11","8.28","0.95","81","88","76","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-12","11.41","0.24","80","85","76","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-13","10.74","0.02","82","88","78","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-14","8.72","0.00","82","88","77","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-15","5.82","0.00","82","88","75","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-16","6.71","0.00","83","92","77","  230","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-17","5.14","0.05","83","91","79","  260","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-18","5.59","0.00","83","89","78","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-19","9.84","0.14","84","87","80","  180","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-20","6.71","0.32","85","92","80","  210","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-21","4.92","0.00","83","91","77","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-22","4.92","0.00","84","90","80","  150","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-23","6.93","0.00","84","90","78","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-24","12.97","0.07","84","88","80","   80","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-25","16.11","0.03","84","89","80","   90","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-26","8.72","0.19","83","89","76","  140","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-27","6.93","0.00","83","89","78","  150","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-28","8.28","0.00","84","90","80","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-29","9.62","0.01","84","89","81","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-30","11.18","0.00","84","89","81","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-10-31","6.93","0.00","83","89","79","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-01","4.47","0.01","83","91","79","   90","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-02","6.49","0.00","83","89","78","  120","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-03","5.59","0.23","80","86","75","  360","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-04","7.61","0.07","80","87","76","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-05","7.61","0.00","83","88","78","  120","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-06","8.72","0.03","82","89","76","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-07","9.62","0.00","83","88","77","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-08","3.58","0.00","81","88","74","  110","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-09","8.50","0.02","76","80","70","   40","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-10","8.72","0.00","76","84","69","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-11","8.72","0.01","78","85","73","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-12","3.13","0.00","79","88","71","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-13","6.71","0.46","76","86","72","   30","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-14","6.71","0.51","76","83","73","  110","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-15","4.70","0.12","78","84","71","  280","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-16","9.17","0.00","72","78","61","  270","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-17","7.83","0.00","62","65","57","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-18","6.26","0.00","64","76","58","  310","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-19","4.47","0.00","71","83","62","  250","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2019-11-20","6.04","0.00","70","79","61","  360","13.0"
